navigator_id,email,tweet_id,timestamp,intensity,consciousness_stage,complexity_scale,content
6e15e67a-4269-4589-92e6-761a99393541,visakanv@twitter.import,1360726212172124163,2021-02-13T23:03:04+00:00,0.6249,mastery,system,"@itsmeardenleigh ok ""arden dealing with tax-related bureaucracy"" is a funny mental image 😅"
7d6fa92a-4341-4d58-a664-624e50670407,patio11@twitter.import,1360726212172124163,2021-02-13T23:03:04+00:00,0.6249,mastery,system,"@itsmeardenleigh ok ""arden dealing with tax-related bureaucracy"" is a funny mental image 😅"
7d6fa92a-4341-4d58-a664-624e50670407,patio11@twitter.import,1154893755071250432,2019-07-26T23:18:22+00:00,0.8712,mastery,system,"spoiler alert: bureaucracy isn't just incidentally able to deal with sort of issue, bureaucracy is *optimized*  for dealing with this sort of issue. busting horizontally scaled tax evasion through financial instruments tied to banks is one of things that the irs does best!"
f2f73514-b27d-4d56-a8c5-25980248b188,sharanvkaur@twitter.import,1365180380974772225,2021-02-26T06:02:21+00:00,0.6805,integrated,component,"i think if you zoom all the way out, what's happening is that singapore really likes being called ""not a welfare state"", but also knows that increasingly, people need help. 

so instead of dealing with this directly, we have layers and layers of (highly-paid) bureaucracy."
308b9a72-2492-4f50-8d00-d15cb7a79993,nadiainthought@twitter.import,1365180380974772225,2021-02-26T06:02:21+00:00,0.6805,developing,component,"i think if you zoom all the way out, what's happening is that singapore really likes being called ""not a welfare state"", but also knows that increasingly, people need help. 

so instead of dealing with this directly, we have layers and layers of (highly-paid) bureaucracy."
be01abf3-1e90-4183-98a9-ad754053d385,tolly_xyz@twitter.import,1365180380974772225,2021-02-26T06:02:21+00:00,0.6805,integrated,component,"i think if you zoom all the way out, what's happening is that singapore really likes being called ""not a welfare state"", but also knows that increasingly, people need help. 

so instead of dealing with this directly, we have layers and layers of (highly-paid) bureaucracy."
fbd3e4a9-72ca-4efc-a06a-87fd13dc3341,tasshinfogleman@twitter.import,1365180380974772225,2021-02-26T06:02:21+00:00,0.6805,mastery,subsystem,"i think if you zoom all the way out, what's happening is that singapore really likes being called ""not a welfare state"", but also knows that increasingly, people need help. 

so instead of dealing with this directly, we have layers and layers of (highly-paid) bureaucracy."
4c38de40-824d-4771-bc4e-8ab671528910,crystalcultures@twitter.import,1365180380974772225,2021-02-26T06:02:21+00:00,0.6805,developing,component,"i think if you zoom all the way out, what's happening is that singapore really likes being called ""not a welfare state"", but also knows that increasingly, people need help. 

so instead of dealing with this directly, we have layers and layers of (highly-paid) bureaucracy."
25c54af5-f09c-4b0f-8669-6de14f37c03f,univrsw3th4rt@twitter.import,1365180380974772225,2021-02-26T06:02:21+00:00,0.6805,developing,component,"i think if you zoom all the way out, what's happening is that singapore really likes being called ""not a welfare state"", but also knows that increasingly, people need help. 

so instead of dealing with this directly, we have layers and layers of (highly-paid) bureaucracy."
ccd91dc0-d28f-430a-ac58-5cf0e6dbef59,neno_is_ooo@twitter.import,1365180380974772225,2021-02-26T06:02:21+00:00,0.6805,developing,component,"i think if you zoom all the way out, what's happening is that singapore really likes being called ""not a welfare state"", but also knows that increasingly, people need help. 

so instead of dealing with this directly, we have layers and layers of (highly-paid) bureaucracy."
97722b75-7ffd-4031-bb67-db4598754db9,qwweryo@twitter.import,1365180380974772225,2021-02-26T06:02:21+00:00,0.6805,developing,component,"i think if you zoom all the way out, what's happening is that singapore really likes being called ""not a welfare state"", but also knows that increasingly, people need help. 

so instead of dealing with this directly, we have layers and layers of (highly-paid) bureaucracy."
befd6493-3fc2-4835-ad8e-c00c515aa96b,exgenesis@twitter.import,1365180380974772225,2021-02-26T06:02:21+00:00,0.6805,integrated,component,"i think if you zoom all the way out, what's happening is that singapore really likes being called ""not a welfare state"", but also knows that increasingly, people need help. 

so instead of dealing with this directly, we have layers and layers of (highly-paid) bureaucracy."
ac1bb490-8128-48c1-b93b-f31de5dab930,sofvanh@twitter.import,1365180380974772225,2021-02-26T06:02:21+00:00,0.6805,developing,component,"i think if you zoom all the way out, what's happening is that singapore really likes being called ""not a welfare state"", but also knows that increasingly, people need help. 

so instead of dealing with this directly, we have layers and layers of (highly-paid) bureaucracy."
39f9c0c9-d8f1-4c60-88d8-699fb4f419d6,_brentbaum@twitter.import,1365180380974772225,2021-02-26T06:02:21+00:00,0.6805,developing,component,"i think if you zoom all the way out, what's happening is that singapore really likes being called ""not a welfare state"", but also knows that increasingly, people need help. 

so instead of dealing with this directly, we have layers and layers of (highly-paid) bureaucracy."
9259ae8a-2dd0-4e56-b5f3-7fb163c86d36,ChrischipMonk@twitter.import,1365180380974772225,2021-02-26T06:02:21+00:00,0.6805,developing,component,"i think if you zoom all the way out, what's happening is that singapore really likes being called ""not a welfare state"", but also knows that increasingly, people need help. 

so instead of dealing with this directly, we have layers and layers of (highly-paid) bureaucracy."
9fec7e9c-31ac-4077-94f8-ebd860c73959,emergentvibe@twitter.import,1365180380974772225,2021-02-26T06:02:21+00:00,0.6805,developing,component,"i think if you zoom all the way out, what's happening is that singapore really likes being called ""not a welfare state"", but also knows that increasingly, people need help. 

so instead of dealing with this directly, we have layers and layers of (highly-paid) bureaucracy."
c23a0b31-edf1-43df-9d45-6a9a89bf250f,_ceee_@twitter.import,1365180380974772225,2021-02-26T06:02:21+00:00,0.6805,developing,component,"i think if you zoom all the way out, what's happening is that singapore really likes being called ""not a welfare state"", but also knows that increasingly, people need help. 

so instead of dealing with this directly, we have layers and layers of (highly-paid) bureaucracy."
6b17185b-e5f5-4916-a77f-f04acdd388fd,mimi10v3@twitter.import,1365180380974772225,2021-02-26T06:02:21+00:00,0.6805,mastery,component,"i think if you zoom all the way out, what's happening is that singapore really likes being called ""not a welfare state"", but also knows that increasingly, people need help. 

so instead of dealing with this directly, we have layers and layers of (highly-paid) bureaucracy."
297e8ed5-26f9-49dd-b71b-0cea1a301847,33asr@twitter.import,1365180380974772225,2021-02-26T06:02:21+00:00,0.6805,developing,component,"i think if you zoom all the way out, what's happening is that singapore really likes being called ""not a welfare state"", but also knows that increasingly, people need help. 

so instead of dealing with this directly, we have layers and layers of (highly-paid) bureaucracy."
1d0e80bc-fc5f-4bdb-8c76-2a3f60ad9179,christophcsmith@twitter.import,1365180380974772225,2021-02-26T06:02:21+00:00,0.6805,integrated,component,"i think if you zoom all the way out, what's happening is that singapore really likes being called ""not a welfare state"", but also knows that increasingly, people need help. 

so instead of dealing with this directly, we have layers and layers of (highly-paid) bureaucracy."
9b1fc7b7-2066-418f-854a-7d77eeefde11,danallison@twitter.import,1365180380974772225,2021-02-26T06:02:21+00:00,0.6805,developing,component,"i think if you zoom all the way out, what's happening is that singapore really likes being called ""not a welfare state"", but also knows that increasingly, people need help. 

so instead of dealing with this directly, we have layers and layers of (highly-paid) bureaucracy."
1921c306-d652-4337-bba9-a5b39b22ffe3,bistromathmagic@twitter.import,1365180380974772225,2021-02-26T06:02:21+00:00,0.6805,developing,component,"i think if you zoom all the way out, what's happening is that singapore really likes being called ""not a welfare state"", but also knows that increasingly, people need help. 

so instead of dealing with this directly, we have layers and layers of (highly-paid) bureaucracy."
13e6afc9-93f6-43cc-8149-04e6a38b171f,nath1as@twitter.import,1365180380974772225,2021-02-26T06:02:21+00:00,0.6805,developing,component,"i think if you zoom all the way out, what's happening is that singapore really likes being called ""not a welfare state"", but also knows that increasingly, people need help. 

so instead of dealing with this directly, we have layers and layers of (highly-paid) bureaucracy."
713ffc24-5ee9-432b-8cca-14670504de2f,euxenus@twitter.import,1365180380974772225,2021-02-26T06:02:21+00:00,0.6805,developing,component,"i think if you zoom all the way out, what's happening is that singapore really likes being called ""not a welfare state"", but also knows that increasingly, people need help. 

so instead of dealing with this directly, we have layers and layers of (highly-paid) bureaucracy."
8cd929b8-69a4-4992-81ea-51d882e8c697,moissanist@twitter.import,1365180380974772225,2021-02-26T06:02:21+00:00,0.6805,developing,component,"i think if you zoom all the way out, what's happening is that singapore really likes being called ""not a welfare state"", but also knows that increasingly, people need help. 

so instead of dealing with this directly, we have layers and layers of (highly-paid) bureaucracy."
