navigator_id,email,tweet_id,timestamp,intensity,consciousness_stage,complexity_scale,content
6e15e67a-4269-4589-92e6-761a99393541,visakanv@twitter.import,1065160163894542336,2018-11-21T08:29:07+00:00,0.5501,mastery,system,"gy:

tommy... 

“was always the voice of conscience, appealing to our better side”

“would not hesitate to disagree but was never disagreeable”

“when i became too negative about a particular country or issue, he would furnish an opposite argument to restore balance”"
6e15e67a-4269-4589-92e6-761a99393541,visakanv@twitter.import,1002369453600882688,2018-06-01T02:01:15+00:00,0.6705,mastery,system,what would be even cooler is if every time you typed out a claim - ie “this hardly happens” - there’s a little pop up/overlay that prompts you to pick an estimated probability (with a range). this would clear up a lot of misunderstandings and make us all better thinkers
6e15e67a-4269-4589-92e6-761a99393541,visakanv@twitter.import,977584028768333824,2018-03-24T16:32:49+00:00,0.5574,mastery,system,"interesting claim: historically in the us, universities have always had a leftward pull on mainstream discourse and public opinion – except for a few brief periods of reaction, always periods of anti-university activity. 

(ah, that's where ""neo-reactionaries"" comes from!) https://t.co/msskapcu2q"
6e15e67a-4269-4589-92e6-761a99393541,visakanv@twitter.import,924715567440838656,2017-10-29T19:12:26+00:00,0.3612,mastery,system,"i think i've always been suspicious of any group of people that claims to speak on your behalf

of course sometimes it's just unavoidable"
6e15e67a-4269-4589-92e6-761a99393541,visakanv@twitter.import,1698433754388152674,2023-09-03T20:32:17+00:00,0.09,mastery,system,"the statement is often used to reassure people, and i will accept the kindness behind the intent if offered (though i always have follow-up questions, lol), but on as a standalone claim i find it infantilizing and discouraging"
6e15e67a-4269-4589-92e6-761a99393541,visakanv@twitter.import,1684914093512388608,2023-07-28T13:09:58+00:00,0.882,mastery,system,"@illiteralworst 😂 is there anyone on earth for whom that claim wouldn’t be true? 

i don’t know how comprehensive your model of my “understanding of psychology” is, but i am always happy to share more https://t.co/iivb8eq9hy"
6e15e67a-4269-4589-92e6-761a99393541,visakanv@twitter.import,1680691953737011201,2023-07-16T21:32:42+00:00,0.8885,mastery,system,"but so you see

i can't claim to be like ""ohoho, i figured out the secret to self-transformation all by myself, i alone possess the secret elixir""

there's no secret. i needed many people to help me. and it's why i always encourage ppl to help each other https://t.co/yfaq3t9iri"
6e15e67a-4269-4589-92e6-761a99393541,visakanv@twitter.import,1679983884409409536,2023-07-14T22:39:05+00:00,0.4404,mastery,system,"@sudan_shoe i appreciate and support lowering the barrier to entry, i just simultaneously always appeal to people to raise their standards"
6e15e67a-4269-4589-92e6-761a99393541,visakanv@twitter.import,1679379381968592897,2023-07-13T06:37:00+00:00,0.5929,mastery,system,"as long as i can remember, i always wanted to grow up and become an adult. nothing about being weak, powerless, disregarded, etc ever appealed to me. when people said shit like “you’ll miss your childhood / the good old days” when i was 7, 10, 12, i’d think “not me” n i was right"
6e15e67a-4269-4589-92e6-761a99393541,visakanv@twitter.import,1657822545478025216,2023-05-14T18:57:50+00:00,0.0,mastery,system,"@neats29 i've always claimed that i can talk about ~anything indefinitely, this is evidence that i was right"
6e15e67a-4269-4589-92e6-761a99393541,visakanv@twitter.import,1644330346941673473,2023-04-07T13:24:39+00:00,0.8404,mastery,system,"@jonathanlife_ re medication i dont judge anybody for using it but i dont personally like to use it 

generally speaking it seems to make me more chaotic and disjoint than other people; but its hard to say; i can't really separate it from who i've always been"
