navigator_id,email,tweet_id,timestamp,intensity,consciousness_stage,complexity_scale,content
b01fbc35-7a18-4646-b3df-d381398e2eea,HiredThought@twitter.import,1317113713745448967,2020-10-16T14:42:34+00:00,0.5499,integrated,component,"instead of fighting to recreate us hegemony, interesting argument in the podcast to minimize possibility of global hegemony (they're focused on china but i'm extrapolating to any player)... thinking about dynamic stability through non-escalatory (but perhaps accelerating) change."
236a2396-8ffe-40e4-9be8-70d70b332d30,IgorBrigadir@twitter.import,1317113713745448967,2020-10-16T14:42:34+00:00,0.5499,mastery,subsystem,"instead of fighting to recreate us hegemony, interesting argument in the podcast to minimize possibility of global hegemony (they're focused on china but i'm extrapolating to any player)... thinking about dynamic stability through non-escalatory (but perhaps accelerating) change."
dbec99b7-d242-4d6e-bf44-7ed4ce981504,Malcolm_Ocean@twitter.import,1317113713745448967,2020-10-16T14:42:34+00:00,0.5499,mastery,system,"instead of fighting to recreate us hegemony, interesting argument in the podcast to minimize possibility of global hegemony (they're focused on china but i'm extrapolating to any player)... thinking about dynamic stability through non-escalatory (but perhaps accelerating) change."
f6c06021-b9bb-4353-b32c-4e3d8bb09c33,Plus3Happiness@twitter.import,1317113713745448967,2020-10-16T14:42:34+00:00,0.5499,developing,component,"instead of fighting to recreate us hegemony, interesting argument in the podcast to minimize possibility of global hegemony (they're focused on china but i'm extrapolating to any player)... thinking about dynamic stability through non-escalatory (but perhaps accelerating) change."
0b08f6e4-e532-45ef-a572-7e39dc896f76,LChoshen@twitter.import,1317113713745448967,2020-10-16T14:42:34+00:00,0.5499,integrated,component,"instead of fighting to recreate us hegemony, interesting argument in the podcast to minimize possibility of global hegemony (they're focused on china but i'm extrapolating to any player)... thinking about dynamic stability through non-escalatory (but perhaps accelerating) change."
f6e1a213-7f82-44d0-bd42-163239a61169,Paul_Melman@twitter.import,1317113713745448967,2020-10-16T14:42:34+00:00,0.5499,integrated,subsystem,"instead of fighting to recreate us hegemony, interesting argument in the podcast to minimize possibility of global hegemony (they're focused on china but i'm extrapolating to any player)... thinking about dynamic stability through non-escalatory (but perhaps accelerating) change."
ceedb894-7690-4976-9bd5-d272b9089b30,AnniePosting@twitter.import,1317113713745448967,2020-10-16T14:42:34+00:00,0.5499,integrated,component,"instead of fighting to recreate us hegemony, interesting argument in the podcast to minimize possibility of global hegemony (they're focused on china but i'm extrapolating to any player)... thinking about dynamic stability through non-escalatory (but perhaps accelerating) change."
44a4c8c0-4dea-4e3b-9600-cf98cb50079c,RichDecibels@twitter.import,1317113713745448967,2020-10-16T14:42:34+00:00,0.5499,mastery,subsystem,"instead of fighting to recreate us hegemony, interesting argument in the podcast to minimize possibility of global hegemony (they're focused on china but i'm extrapolating to any player)... thinking about dynamic stability through non-escalatory (but perhaps accelerating) change."
ae013ad0-3435-47a9-b24d-1ce7002cc841,ErikBjare@twitter.import,1317113713745448967,2020-10-16T14:42:34+00:00,0.5499,developing,component,"instead of fighting to recreate us hegemony, interesting argument in the podcast to minimize possibility of global hegemony (they're focused on china but i'm extrapolating to any player)... thinking about dynamic stability through non-escalatory (but perhaps accelerating) change."
63209695-7780-4482-b832-ebd4f3f0edb1,SurenVynn@twitter.import,1317113713745448967,2020-10-16T14:42:34+00:00,0.5499,mastery,system,"instead of fighting to recreate us hegemony, interesting argument in the podcast to minimize possibility of global hegemony (they're focused on china but i'm extrapolating to any player)... thinking about dynamic stability through non-escalatory (but perhaps accelerating) change."
